address,balance
0xc2EdaD668740f1aA35E4D8f227fB8E17dcA888Cd,0.507630284308457421
0x6F4C0AcE5B596A560a69Bdc1336BB3d5Acb124AA,0.17018446803453338
0x663D7C5C9F44B4daDD9CeF2b51Fdc9eb9bFDf6C9,0.068775419095438749
0xC1E42F862d202B4A0eD552c1145735EE088f6Ccf,0.061023739086324438
0x68d8d742ABfD6c076107d88f0Deb4823C39B1519,0.019557010665279302
0xE11fc0B43ab98Eb91e9836129d1ee7c3Bc95df50,0.011928745294561984
0xEB6be4849f6e83EC946bC6D9804D85b4F81d5eeB,0.003297307051294377
0xE88003B74366995dFe945080FF0fB51464d9F51A,0.001661802047000641
0x5999865518C9de250b820762130FF7A7119A4558,0.00158358511829986
0x92525826013113De87fe57BD38501242efAF9e08,0.000212826834259506
