address,balance
0xED99C6929BBA505a2f1A65B9cA156A068faB6427,7.485929602168395555
0xc3B45647F996c4c50C7aD453e5c0D71Aa7316D29,0.178903628749485502
0x2Ee7aA3BB42C4E4Be51aFF77c177e7cCC8d7Dd21,0.114934215579580668
0x33e6f5f92272f8dFc7884e54C03ED1CD2b0F3C5e,0.100304686978275635
0xBd01eEF9219caf67c9a0F661daa8C9d7E2f31Cb9,0.054627225452754163
0xE11fc0B43ab98Eb91e9836129d1ee7c3Bc95df50,0.023563857327278657
0x0212fBfB3bbA5d8566F09E8Ef78BCde68CCB30A3,0.011775278050028826
